WKT,fid,u,v,osmid,name,highway,oneway,reversed,length,lanes,ref,access,service,maxspeed,bridge,junction,tunnel,area,width,total_split_CYD
"LINESTRING (-81.8979339 26.4129746,-81.8980107 26.4131702,-81.8981352 26.4131284)",1702,5801434648,5801434650,"[613014429, 613014431]",,service,False,False,36.296,,,,parking_aisle,,,,,,,95.37124004183465
"LINESTRING (-81.8988125 26.4146797,-81.8993346 26.4146772)",1706,5801434651,5801434652,613014433,,service,False,False,51.995,,,,parking_aisle,,,,,,,23.966464376378063
"LINESTRING (-81.8993346 26.4146772,-81.8993358 26.4148797)",1707,5801434652,5801435553,613014382,,service,False,True,22.517,,,,,,,,,,,78.68914194870848
"LINESTRING (-81.8993358 26.4148797,-81.8993379 26.4150386)",1712,5801435553,5801435556,613014382,,service,False,True,17.67,,,,,,,,,,,56.36390824726062
"LINESTRING (-81.8993408 26.4152616,-81.8993379 26.4150386)",1714,5801435554,5801435556,613014382,,service,False,False,24.798,,,,,,,,,,,1.7536437348569316
"LINESTRING (-81.8993408 26.4152616,-81.899484 26.41526,-81.8995394 26.4152587)",1715,5801435554,7081882020,11026723,Lenell Road,residential,False,True,19.781,,,,,,,,,,,18.660567947836583
"LINESTRING (-81.8993408 26.4152616,-81.8986962 26.4152686)",1713,5801435554,7094841898,11026723,Lenell Road,residential,False,False,64.198,,,,,,,,,,,25.877486395132415
"LINESTRING (-81.8990866 26.4150404,-81.8993379 26.4150386)",1716,5801435555,5801435556,613014436,,service,False,False,25.027,,,,parking_aisle,,,,,,,37.18624022376109
"LINESTRING (-81.900065 26.4152463,-81.9000656 26.4154398)",1722,5802006318,5802006325,613092659,,service,False,False,21.516,,,,,,,,,,,48.08581051425648
"LINESTRING (-81.900065 26.4152463,-81.8995394 26.4152587)",1720,5802006318,7081882020,11026723,Lenell Road,residential,False,False,52.36,,,,,,,,,,,48.18023748459493
"LINESTRING (-81.9010511 26.4157921,-81.9009372 26.4157944,-81.9006881 26.4157983)",1725,5802006324,5802006328,613092662,,service,False,True,36.156,,,,,,,,,,,7.891396806856192
"LINESTRING (-81.9000656 26.4154398,-81.9006505 26.4154398,-81.9006889 26.4155139,-81.9006881 26.4157983)",1727,5802006325,5802006328,613092660,,service,False,False,98.956,,,,parking_aisle,,,,,,,27.680591876357113
"LINESTRING (-81.9008209 26.4170717,-81.9008123 26.4169644,-81.9006401 26.4165424)",1731,5802006383,5802006390,613092668,,service,False,False,61.922,,,,,,,,,,,0.0
"LINESTRING (-81.9008209 26.4170717,-81.9012098 26.417068,-81.9009783 26.4164417)",1733,5802006383,5802006391,"[613092672, 613092671]",,service,False,True,112.088,,,,,,,,,,,9.459558992834024
"LINESTRING (-81.9008209 26.4170717,-81.9001699 26.4170779,-81.9001588 26.416582,-81.900334 26.4165798)",1732,5802006383,5802006396,"[613092672, 613092673, 613092670]",,service,False,False,137.435,,,,,,,,,,,0.5171000756629414
"LINESTRING (-81.8994364 26.4161609,-81.8994782 26.4159989,-81.90001 26.4159963)",1734,5802006387,5802006400,613092669,,service,False,False,71.448,,,,,,,,,,,119.33770441821274
"LINESTRING (-81.9004504 26.4159941,-81.9008123 26.4159923,-81.9009783 26.4164417)",1737,5802006388,5802006391,"[613092669, 613092671]",,service,False,False,88.674,,,,,,,,,,,9.931693844526276
"LINESTRING (-81.9004504 26.4159941,-81.9004997 26.4161984,-81.9005849 26.4164071)",1736,5802006388,5802006395,613092668,,service,False,True,47.951,,,,,,,,,,,0.4721348516922508
"LINESTRING (-81.9004504 26.4159941,-81.9001848 26.4159954)",1735,5802006388,5802006408,613092669,,service,False,True,26.45,,,,,,,,,,,0.4721348516922508
"LINESTRING (-81.9006401 26.4165424,-81.9009783 26.4164417)",1739,5802006390,5802006391,613092670,,service,False,False,35.492,,,,,,,,,,,9.459558992834024
"LINESTRING (-81.9006401 26.4165424,-81.9005218 26.4165775,-81.9004464 26.4165785)",1741,5802006390,5802006394,613092670,,service,False,True,19.92,,,,,,,,,,,0.0
"LINESTRING (-81.9006401 26.4165424,-81.9005849 26.4164071)",1738,5802006390,5802006395,613092668,,service,False,False,16.018,,,,,,,,,,,0.0
"LINESTRING (-81.9004464 26.4165785,-81.9004541 26.4165062,-81.9005849 26.4164071)",1748,5802006394,5802006395,613092674,,service,False,True,25.138,,,,,,,,,,,0.0
"LINESTRING (-81.9004464 26.4165785,-81.900334 26.4165798)",1746,5802006394,5802006396,613092670,,service,False,True,11.194,,,,,,,,,,,0.5171000756629414
"LINESTRING (-81.900334 26.4165798,-81.900322 26.4164879,-81.9001013 26.4162704,-81.9000398 26.4162464)",1754,5802006396,5802006401,613092675,,service,False,False,49.649,,,,,,,,,,,0.5171000756629414
"LINESTRING (-81.90001 26.4159963,-81.8999836 26.4162246,-81.9000398 26.4162464)",1757,5802006400,5802006401,"[613092675, 613092676]",,service,False,True,31.621,,,,,,,,,,,2.652948214270743
"LINESTRING (-81.90001 26.4159963,-81.9001848 26.4159954)",1755,5802006400,5802006408,613092669,,service,False,False,17.408,,,,,,,,,,,2.652948214270743
"LINESTRING (-81.9000398 26.4162464,-81.8999888 26.4163063,-81.8999581 26.41632,-81.8998907 26.4163139,-81.8995157 26.4162276)",1760,5802006401,5802006405,613092677,,service,False,False,57.095,,,,,,,,,,,2.023435078681075
"LINESTRING (-81.9000646 26.4161734,-81.9001856 26.416091,-81.9001848 26.4159954)",1762,5802006406,5802006408,613092678,,service,False,False,25.769,,,,,,,,,,,0.1348956719120716
"LINESTRING (-81.9017535 26.4176787,-81.901651 26.4177032,-81.9015737 26.4177217,-81.9013394 26.41767,-81.900972 26.4176754,-81.9009726 26.4178911)",1768,5802444795,5802444799,"[613150424, 613150423]",,service,False,False,103.14,,,,,,,,,,,138.62778550163898
"LINESTRING (-81.9014592 26.4179133,-81.9016517 26.4179035,-81.9017186 26.4178878,-81.9018222 26.4178636)",1770,5802444816,5802444818,613150426,,service,False,False,36.75,,,,,,,,,,,71.22491476957384
"LINESTRING (-81.9020749 26.4185433,-81.9019759 26.4185704,-81.9018836 26.4185957,-81.9018228 26.4185987,-81.9017815 26.4185872,-81.9017544 26.4185659,-81.9017345 26.4185204,-81.9017212 26.4184809,-81.9017131 26.4184218)",1776,5802444823,5802444830,613150428,,service,False,False,50.526,,,,,,,,,,,17.738780856437423
"LINESTRING (-81.9017131 26.4184218,-81.9010294 26.4184358)",1777,5802444830,5802444837,613150438,,service,False,False,68.103,,,,,,,,,,,74.30503261156613
"LINESTRING (-81.9017131 26.4184218,-81.9017157 26.4182852,-81.9016999 26.4181691)",1778,5802444830,5802444860,613150428,,service,False,False,28.196,,,,,,,,,,,37.92816641927748
"LINESTRING (-81.9007677 26.418032,-81.901028 26.4180293,-81.9010294 26.4184358)",1780,5802444835,5802444837,"[613150432, 613150429]",,service,False,False,71.124,,,,,,,,,,,844.3120104976565
"LINESTRING (-81.9007677 26.418032,-81.9007598 26.417542,-81.9005186 26.4175434)",1782,5802444835,5802444839,"[613150438, 613150431]",,service,False,"[False, True]",78.511,,,,,,,,,,,354.483343172939
"LINESTRING (-81.900525 26.4178961,-81.9005207 26.4176565)",1786,5802444838,5802444842,613150430,,service,False,False,26.646,,,,,,,,,,,375.3472070953394
"LINESTRING (-81.9005186 26.4175434,-81.9005207 26.4176565)",1787,5802444839,5802444842,613150430,,service,False,True,12.578,,,,,,,,,,,0.6070305236043224
"LINESTRING (-81.9005186 26.4175434,-81.9004813 26.4175036,-81.9004811 26.4174303)",1789,5802444839,5802444845,613150433,,service,False,False,13.929,,,,,,,,,,,0.494617463677596
"LINESTRING (-81.9004805 26.4171953,-81.9004811 26.4174303)",1790,5802444841,5802444845,613150433,,service,False,True,26.131,,,,,,,,,,,9.307801361932944
"LINESTRING (-81.9004805 26.4171953,-81.899406 26.4172076)",1791,5802444841,5802444847,613150463,Island Pines Way,residential,False,False,107.012,,,,,,,,,,,10.2295884533321
"LINESTRING (-81.9004805 26.4171953,-81.900505 26.417195,-81.9005363 26.4171956,-81.9007744 26.4171998)",1792,5802444841,5802444932,613150463,Island Pines Way,residential,False,True,29.274,,,,,,,,,,,25.765073335205685
"LINESTRING (-81.9005207 26.4176565,-81.8997364 26.4176558,-81.899599 26.4176501)",1795,5802444842,5802444844,613150434,,service,False,False,91.8,,,,,,,,,,,53.89082092887264
"LINESTRING (-81.9004811 26.4174303,-81.8994092 26.4174417,-81.899406 26.4172076)",1799,5802444845,5802444847,"[613150435, 613150436]",,service,False,False,132.784,,,,,,,,,,,1.9110220187543487
"LINESTRING (-81.899406 26.4172076,-81.8991762 26.4172102)",1800,5802444847,7229628352,613150463,Island Pines Way,residential,False,False,22.886,,,,,,,,,,,2.360674258461254
"LINESTRING (-81.901091 26.4172055,-81.9010994 26.4173685,-81.9014299 26.4173649)",1806,5802444925,5802444926,"[613150459, 613150461]",,service,False,True,51.059,,,,,,,,,,,560.0868297789216
"LINESTRING (-81.901091 26.4172055,-81.9007744 26.4171998)",1804,5802444925,5802444932,613150463,Island Pines Way,residential,False,False,31.535,,,,,,,,,,,95.7309618336002
"LINESTRING (-81.9015628 26.4171689,-81.9014556 26.4171744,-81.901216 26.4171866,-81.901091 26.4172055)",1814,5802444936,5802444925,613150464,Island Pines Way,residential,True,False,47.216,,,,,,,,,,,39.38953619832493
"LINESTRING (-81.9007791 26.4174147,-81.9007744 26.4171998)",1808,5802444931,5802444932,613150462,,service,False,False,23.9,,,,,,,,,,,159.26682330418595
"LINESTRING (-81.9014123 26.4188581,-81.9018506 26.4188361,-81.9018944 26.4188379,-81.901923 26.418851,-81.9019482 26.4188736,-81.9020099 26.4190516)",1815,5802469957,5802469963,613153124,,service,False,False,75.555,,,,,,,,,,,101.01999630315268
"LINESTRING (-81.9023261 26.4197151,-81.9022687 26.4195947)",1816,5802469962,5802469974,613153124,,service,False,True,14.557,,,,,,,,,,,2.04591769066642
"LINESTRING (-81.9020099 26.4190516,-81.9020778 26.4190288,-81.90224 26.4189742)",1820,5802469963,5802469964,613153127,,service,False,False,24.477,,,,,,,,,,,4.119938646314521
"LINESTRING (-81.9020099 26.4190516,-81.9017601 26.4191269)",1818,5802469963,5802469965,613153127,,service,False,True,26.247,,,,,,,,,,,5.55882581337662
"LINESTRING (-81.9020099 26.4190516,-81.9022687 26.4195947)",1817,5802469963,5802469974,613153124,,service,False,False,65.659,,,,,,,,,,,2.905877599105877
"LINESTRING (-81.9017601 26.4191269,-81.9015821 26.4191037,-81.9014234 26.4191239,-81.9013988 26.419115,-81.9013822 26.4190978,-81.9013696 26.4189866)",1825,5802469965,5802469970,613153127,,service,False,True,51.473,,,,,,,,,,,82.19642941842234
"LINESTRING (-81.9017601 26.4191269,-81.9018278 26.4193089,-81.9018311 26.4194499,-81.9019399 26.4197211)",1826,5802469965,5802469973,613153129,,service,False,False,69.056,,,,,,,,,,,11.466132112526092
"LINESTRING (-81.9019399 26.4197211,-81.9022687 26.4195947)",1828,5802469973,5802469974,613153132,,service,False,True,35.632,,,,,,,,,,,8.81318389825535
"LINESTRING (-81.9019399 26.4197211,-81.9017607 26.41979,-81.9017448 26.4198091,-81.9017455 26.4198436,-81.9018046 26.4200333,-81.9018424 26.4200933,-81.9018748 26.4201295)",1830,5802469973,5802469983,613153132,,service,False,False,60.624,,,,,,,,,,,7.171953223325144
"LINESTRING (-81.9019319 26.4201934,-81.9018748 26.4201295)",1834,5802469980,5802469983,613153132,,service,False,True,9.1,,,,,,,,,,,0.0
"LINESTRING (-81.9019319 26.4201934,-81.901985 26.4202499)",1835,5802469980,5802470186,613153153,,residential,False,False,8.212,,,,,,,,,,,0.0
"LINESTRING (-81.9022754 26.4198424,-81.9018748 26.4201295)",1837,5802469982,5802469983,613153137,,service,False,False,51.094,,,,,,,,,,,0.2023435078681074
"LINESTRING (-81.9072521 26.4254344,-81.9072495 26.4255182,-81.9072292 26.426144)",1843,5804156700,5804156701,613420700,,service,False,False,78.937,,,,,,,,,,,127.79116652470256
"LINESTRING (-81.9072292 26.426144,-81.9071723 26.4261486,-81.9071771 26.4261848)",1848,5804156701,5804156710,"[613420704, 613420706]",,service,False,False,9.743,,,,,,,,,,,111.44630761135653
"LINESTRING (-81.9072292 26.426144,-81.9077881 26.4260993)",1846,5804156701,5804156711,613420704,,service,False,True,55.875,,,,,,,,,,,137.36875923045966
"LINESTRING (-81.9067031 26.4254368,-81.9067123 26.4262384)",1849,5804156703,5804156709,613420702,,service,False,True,89.139,,,,,,,,,,,717.0154614366317
"LINESTRING (-81.906196 26.4264083,-81.9067143 26.4264114,-81.9067137 26.4263596)",1852,5804156704,5804156706,"[613420701, 613420702]",,service,False,False,57.371,,,,parking_aisle,,,,,,,1279.9126177137214
"LINESTRING (-81.9071969 26.4263342,-81.9067137 26.4263596)",1853,5804156705,5804156706,613420703,,service,False,False,48.198,,,,,,,,,,,227.18679411191408
"LINESTRING (-81.9071969 26.4263342,-81.9072039 26.4263873,-81.9072118 26.4264518)",1855,5804156705,5804156730,613420706,,service,False,False,13.16,,,,,,,,,,,66.36867058073926
"LINESTRING (-81.9071969 26.4263342,-81.9071935 26.4263086)",1854,5804156705,5804156731,613420706,,service,False,True,2.867,,,,,,,,,,,0.0
"LINESTRING (-81.9067137 26.4263596,-81.9067123 26.4262384)",1856,5804156706,5804156709,613420702,,service,False,False,13.478,,,,,,,,,,,762.7675768268094
"LINESTRING (-81.9067123 26.4262384,-81.9071771 26.4261848)",1861,5804156709,5804156710,613420705,,service,False,False,46.665,,,,,,,,,,,545.068444972711
"LINESTRING (-81.9071771 26.4261848,-81.9071935 26.4263086)",1863,5804156710,5804156731,613420706,,service,False,False,13.862,,,,,,,,,,,9.487662257815707
"LINESTRING (-81.9077881 26.4260993,-81.9077093 26.4262621)",1866,5804156711,5804156712,613420704,,service,False,True,19.73,,,,,,,,,,,35.455079100889506
"LINESTRING (-81.9077881 26.4260993,-81.9079784 26.4260243,-81.9080242 26.4260212,-81.9080924 26.4260331,-81.908163 26.4260572,-81.9082277 26.4261024,-81.9082822 26.4261511,-81.9083281 26.4262045,-81.9083825 26.4262764)",1867,5804156711,5804156759,613420713,,service,False,True,72.708,,,,,,,,,,,47.685620020917334
"LINESTRING (-81.9077093 26.4262621,-81.9077938 26.4263875)",1869,5804156712,5804156713,613420704,,service,False,True,16.286,,,,,,,,,,,0.1798608958827622
"LINESTRING (-81.9077093 26.4262621,-81.9071935 26.4263086)",1870,5804156712,5804156731,613420710,,service,False,False,51.621,,,,parking_aisle,,,,,,,0.0449652239706904
"LINESTRING (-81.9077938 26.4263875,-81.9079014 26.4265237)",1872,5804156713,5804156729,613420704,,service,False,True,18.552,,,,,,,,,,,1.214061047208645
"LINESTRING (-81.9077938 26.4263875,-81.9072118 26.4264518)",1873,5804156713,5804156730,613420709,,service,False,False,58.393,,,,parking_aisle,,,,,,,66.50356625265134
"LINESTRING (-81.908293 26.4265146,-81.9082103 26.4266284,-81.9080949 26.4265682,-81.9080018 26.4265395,-81.9079203 26.4265223,-81.9079014 26.4265237)",1874,5804156714,5804156729,613420707,,service,False,False,48.427,,,,,,,,,,,106.90481999031681
"LINESTRING (-81.9069614 26.42725,-81.9069275 26.426892,-81.9069899 26.4268899,-81.9070494 26.426869,-81.9071336 26.426797,-81.9071928 26.4266942,-81.9072367 26.4266556)",1875,5804156725,5804156728,"[613420707, 613420708]",,service,False,True,83.113,,,,,,,,,,,287.2603333367566
"LINESTRING (-81.9072367 26.4266556,-81.9072118 26.4264518)",1876,5804156728,5804156730,613420706,,service,False,True,22.797,,,,,,,,,,,85.59130382820948
"LINESTRING (-81.9072367 26.4266556,-81.9072959 26.4266036,-81.9074464 26.4265704,-81.9077852 26.4265323,-81.9077997 26.4265312)",1878,5804156728,5804156733,613420707,,service,False,True,59.141,,,,,,,,,,,22.437646761374587
"LINESTRING (-81.9079014 26.4265237,-81.9077997 26.4265312)",1880,5804156729,5804156733,613420707,,service,False,False,10.161,,,,,,,,,,,4.294178889200948
"LINESTRING (-81.9078123 26.4267785,-81.9077997 26.4265312)",1888,5804156732,5804156733,613420711,,service,False,False,27.527,,,,,,,,,,,692.5993448205467
"LINESTRING (-81.9089095 26.4261332,-81.9088469 26.4261856,-81.9088078 26.4262183,-81.9087805 26.4262587,-81.9087846 26.4262953,-81.9088182 26.4263254)",1895,5804464458,5804464462,613461919,,service,False,False,27.933,,,,driveway,,,,,,,12.477849651866627
"LINESTRING (-81.9089095 26.4261332,-81.9089364 26.4261593,-81.9090615 26.4262809)",1894,5804464458,5804464474,11028771,Estero Boulevard,secondary,False,True,22.334,2,CR 865,,,25 mph,,,,,,1.4164045550767526
"LINESTRING (-81.9087549 26.4265434,-81.9089976 26.4263356,-81.9090615 26.4262809)",1897,5804464473,5804464474,613461922,,service,False,False,42.238,,,,driveway,,,,,,,398.4143669923036
"LINESTRING (-81.9094847 26.4269359,-81.9095589 26.4268723,-81.9096196 26.4268204)",1901,5804664324,5804664325,613487922,,service,False,False,18.585,,,,driveway,,,,,,,98.29397959992954
"LINESTRING (-81.9096577 26.4271907,-81.9096851 26.4271542,-81.9097361 26.4270994,-81.909768 26.4270695,-81.9098245 26.4270165)",1905,5804664342,5804664345,613487927,,service,False,False,25.568,,,,driveway,,,,,,,165.53947204809728
"LINESTRING (-81.9098245 26.4270165,-81.9098466 26.4270376,-81.9100031 26.4271871)",1907,5804664345,5804668957,11028771,Estero Boulevard,secondary,False,True,26.003,2,CR 865,,,25 mph,,,,,,59.71381743307706
"LINESTRING (-81.9098727 26.4272944,-81.9099435 26.4272362,-81.9100031 26.4271871)",1909,5804668956,5804668957,613487931,,service,False,False,17.634,,,,driveway,,,,,,,276.4686795837909
"LINESTRING (-81.9103145 26.4278457,-81.9104496 26.4277247,-81.9105093 26.4276714)",1913,5804668998,5804668999,613487941,,service,False,False,27.42,,,,driveway,,,,,,,1255.136779305871
"LINESTRING (-81.9119233 26.4290226,-81.9119921 26.4290909)",1917,5806958410,5806958413,11028771,Estero Boulevard,secondary,False,True,10.228,2,CR 865,,,25 mph,,,,,,51.53014667041138
"LINESTRING (-81.9119233 26.4290226,-81.9118596 26.4290733,-81.9117715 26.4291435)",1919,5806958410,5806958415,613807768,,service,False,False,20.229,,,,driveway,,,,,,,194.1823197174272
"LINESTRING (-81.9117165 26.4291873,-81.9117715 26.4291435)",1920,5806958411,5806958415,613807768,,service,False,True,7.329,,,,driveway,,,,,,,362.6445313236194
"LINESTRING (-81.9117828 26.4292612,-81.9118413 26.4292136)",1921,5806958412,5806958414,613807769,,service,False,False,7.871,,,,driveway,,,,,,,0.0
"LINESTRING (-81.9119921 26.4290909,-81.9119259 26.4291447,-81.9118413 26.4292136)",1924,5806958413,5806958414,613807769,,service,False,True,20.289,,,,driveway,,,,,,,7.868914194870848
"LINESTRING (-81.9118413 26.4292136,-81.9117715 26.4291435)",1926,5806958414,5806958415,613807771,,service,False,False,10.443,,,,driveway,,,,,,,150.52108724188665
"LINESTRING (-81.9115215 26.4293076,-81.9117378 26.4294799)",1931,5806958420,5806958421,613807774,,service,False,False,28.826,,,,driveway,,,,,,,1535.8097073309214
"LINESTRING (-81.9124732 26.4302777,-81.9120895 26.4302873)",1935,5806958452,5806958453,613807783,,service,False,False,38.221,,,,,,,,,,,2562.905353269435
"LINESTRING (-81.9134268 26.4311002,-81.9136391 26.430904)",1939,5807085162,5807085166,613825417,,service,False,False,30.378,,,,driveway,,,,,,,539.537722424316
"LINESTRING (-81.9137356 26.4308149,-81.913603 26.4307019)",1940,5807085163,5807085165,11028771,Estero Boulevard,secondary,False,False,18.227,2,CR 865,,,25 mph,,,,,,16.547202421214124
"LINESTRING (-81.9137356 26.4308149,-81.9136925 26.4308547,-81.9136391 26.430904)",1942,5807085163,5807085166,613825417,,service,False,True,13.802,,,,driveway,,,,,,,41.52538433693274
"LINESTRING (-81.9137356 26.4308149,-81.913784 26.4308562)",1941,5807085163,5807085213,11028771,Estero Boulevard,secondary,False,True,6.657,2,CR 865,,,25 mph,,,,,,38.06306209118956
